transportmean_name,line_number,order_number,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
METRO,8,7,est_90_33,33.0,aeropuertot4,Ctra de Alcobendas a Barajas SN,40.49176,-3.5935599999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,0,est_4_345,345.0,pacolucia,Calle de Monasterio de Las Huelgas 5,40.49965,-3.70908,,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,1,est_4_326,326.0,mirasierra,Avda del Ventisquero de la Condesa 28,40.4911,-3.71634,,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,2,est_4_161,161.0,herreraoria,Calle de Valencia de Don Juan 1,40.48466,-3.7075099999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,3,est_4_162,162.0,barriopilar,Calle de Ginzo de Limia 22,40.476890000000004,-3.70316,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,4,est_4_163,163.0,ventilla,Avda de Asturias 39,40.469440000000006,-3.6958800000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,6,est_4_165,165.0,duquepastrana,Calle de Mateo Inurria 41,40.46763,-3.6791699999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,7,est_4_166,166.0,pioxii,Avda de Pío XII 27,40.463,-3.67579,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,8,est_4_156,156.0,colombia,Calle del Príncipe de Vergara 258,40.456340000000004,-3.6768199999999998,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,9,est_4_168,168.0,conchaespina,Calle del Príncipe de Vergara 210,40.45145,-3.6773800000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,10,est_4_169,169.0,cruzrayo,Calle del Príncipe de Vergara 138,40.44427,-3.67821,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,12,est_4_83,83.0,nunezbalboa,Calle de Juan Bravo 20,40.43278,-3.68258,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,13,est_4_31,31.0,principevergara,Calle de Alcalá 123,40.422940000000004,-3.6801199999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,14,est_4_173,173.0,ibiza,Calle de Ibiza 1,40.41839,-3.67858,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,15,est_4_114,114.0,sainzbaranda,Calle del Doctor Esquerdo 103,40.41507,-3.66951,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,16,est_4_175,175.0,estrella,Calle del Camino de los Vinateros 1,40.41147,-3.6617900000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,17,est_4_176,176.0,vinateros,Calle del Camino de los Vinateros 70,40.41024,-3.6527300000000005,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,18,est_4_177,177.0,artilleros,Calle del Camino de los Vinateros 210,40.40522,-3.64181,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,19,est_4_178,178.0,pavones,Calle de la Hacienda de Pavones 342,40.40051,-3.6351199999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,9,20,est_4_179,179.0,valdebernardo,Bulv de Indalecio Prieto 26,40.40005,-3.6215599999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,21,est_4_180,180.0,vicalvaro,Calle de San Cipriano 11,40.40422,-3.60886,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,22,est_4_181,181.0,sancipriano,Calle de San Cipriano 68,40.40381,-3.60239,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,23,est_4_182,182.0,puertaarganda,Calle de San Cipriano 85,40.40132,-3.5959800000000004,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,24,est_4_183,183.0,rivasurbanizaciones,Plaza de Galicia 5,40.36677,-3.54728,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,25,est_4_300,300.0,rivasfutura,Calle   Concepción Arenal 1,40.34134,-3.5247900000000003,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,26,est_4_184,184.0,rivasvaciamadrid,Calle   Areneros 6,40.32837,-3.5206,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,27,est_4_185,185.0,poveda,Parcela   9017 Polígono 1 S/N,40.31902,-3.47745,B3,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,9,28,est_4_186,186.0,argandarey,Paseo de la Estación 37,40.303670000000004,-3.44752,B3,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,0,est_4_284,284.0,hospitalinfantasofia,Paseo   Europa 11,40.55977,-3.61145,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,1,est_4_283,283.0,reyescatolicos,Avda de la Plaza de Toros 7,40.55037,-3.6234,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,2,est_4_282,282.0,baunatal,Avda de las Lomas del Rey 2,40.55442,-3.63513,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,3,est_4_281,281.0,manuelfalla,Calle   Manuel de Falla 59,40.55048,-3.6468800000000003,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,4,est_4_280,280.0,marquesvaldavia,Calle del Marqués de la Valdavia 21,40.54102,-3.6373800000000003,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,5,est_4_279,279.0,moraleja,Avda de la Ermita 5,40.53196,-3.63556,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,6,est_4_278,278.0,granja,Calle de Sepúlveda 1,40.5276,-3.6585900000000002,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,7,est_4_277,277.0,rondacomunicacion,Ronda de la Comunicación 22,40.51553,-3.6627699999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,8,est_4_276,276.0,tablas,Calle de Palas de Rey 30,40.50833,-3.6694400000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,9,est_4_275,275.0,montecarmelo,Avda de Monasterio de Silos 63 A,40.50525,-3.69575,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,10,est_4_274,274.0,tresolivos,Acces   M-607 SN,40.5012,-3.6952,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,11,est_4_187,187.0,fuencarral,Calle de la Fuente Chica 21,40.495090000000005,-3.6928300000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,12,est_4_188,188.0,begona,Paseo de la Castellana 261,40.48041,-3.68585,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,13,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,15,est_4_191,191.0,cuzco,Paseo de la Castellana 162,40.458420000000004,-3.68985,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,16,est_4_192,192.0,santiagobernabeu,Paseo de la Castellana 97,40.45159,-3.69038,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,17,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,18,est_4_142,142.0,gregoriomaranon,,40.43825,-3.6914800000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,19,est_4_57,57.0,alonsomartinez,Plaza de Alonso Martínez 4,40.42772,-3.6959400000000002,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,20,est_4_10,10.0,tribunal,Calle de Fuencarral 81,40.426190000000005,-3.7011,A,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,10,21,est_4_50,50.0,plazaespana,Plaza de España 1,40.42342,-3.7112,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,23,est_4_199,199.0,lago,Ronda del Lago 3,40.41641,-3.7356300000000005,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,24,est_4_200,200.0,batan,Paseo de la Venta 1,40.40786,-3.75311,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,25,est_4_103,103.0,casacampo,Ctra del Zoo 1,40.403240000000004,-3.7610099999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,26,est_4_202,202.0,coloniajardin,Calle de Arenas de San Pedro 2,40.39698,-3.7746199999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,27,est_4_257,257.0,aviacionespanola,Paseo de Extremadura 463,40.38364,-3.7839199999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,28,est_4_203,203.0,cuatrovientos,Col   Militar de Cuatro Vientos 6 B,40.37771,-3.79152,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,29,est_4_204,204.0,joaquinvilumbrales,Avda de la Libertad 13,40.34985,-3.8072,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,10,30,est_4_205,205.0,puertasur,Avda de la Libertad 2,40.345240000000004,-3.8121099999999997,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,11,1,est_4_207,207.0,abrantes,Avda de Abrantes 77,40.380829999999996,-3.7279,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,11,2,est_4_208,208.0,panbendito,Avda de Abrantes 289,40.37587,-3.7341699999999998,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,11,3,est_4_254,254.0,sanfrancisco,Avda de los Poblados 102,40.3736,-3.7391,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,11,4,est_4_255,255.0,carabanchelalto,Avda de Carabanchel Alto 40,40.372,-3.7519099999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,11,5,est_4_256,256.0,peseta,Calle de Salvador Allende 3,40.36422,-3.7569,A,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,11,6,est_4_305,305.0,fortuna,Calle   San José 40,40.35795,-3.7778300000000002,,http://www.crtm.es,1.0,,Europe/Madrid,0
METRO,12,0,est_4_205,205.0,puertasur,Avda de la Libertad 2,40.345240000000004,-3.8121099999999997,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,1,est_4_210,210.0,parquelisboa,Calle de Porto Lagos 7,40.34969,-3.8212,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,2,est_4_211,211.0,alcorconcentral,Avda de Móstoles 12,40.35008,-3.83178,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,3,est_4_212,212.0,parqueoeste,Calle de Estambul 5,40.345890000000004,-3.84934,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,4,est_4_213,213.0,universidadreyjuancarlos,Calle   Tulipán 2,40.33512,-3.87218,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,5,est_4_214,214.0,mostolescentral,Paseo de la Estación 13,40.3285,-3.86354,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,6,est_4_215,215.0,pradillo,Calle de Agustina de Aragón 23,40.32168,-3.86489,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,7,est_4_216,216.0,hospitalmostoles,Calle del Río Sella 10,40.316520000000004,-3.87471,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,8,est_4_217,217.0,manuelamalasana,Plaza   Sol de 9001 SN,40.30903,-3.8640199999999996,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,9,est_4_218,218.0,loranca,Calle de la Alegría 4,40.29681,-3.83768,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,10,est_4_219,219.0,hospitalfuenlabrada,Cmno del Molino 3,40.285759999999996,-3.81642,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,11,est_4_220,220.0,parqueeuropa,Calle de Francia 34,40.28518,-3.80632,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,12,est_4_221,221.0,fuenlabradacentral,Calle de la Vía SN,40.28268,-3.79891,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,13,est_4_222,222.0,parque,Calle de Venezuela 2,40.286840000000005,-3.7869699999999997,B2,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,14,est_4_223,223.0,arroyoculebro,Paseo de Juan José Rosón 1,40.288740000000004,-3.75682,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,15,est_4_224,224.0,conservatorio,Avda de las Arcas del Agua 5,40.293240000000004,-3.7457599999999998,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,16,est_4_225,225.0,alonsomendoza,Calle del Greco 6,40.30081,-3.73664,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,17,est_4_226,226.0,getafecentral,Calle  Ferrocarril 2,40.30993,-3.73403,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,18,est_4_227,227.0,juancierva,Avda de España 20,40.3118,-3.72224,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,19,est_4_228,228.0,casar,Avda del Casar 2,40.31862,-3.70985,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,20,est_4_229,229.0,espartales,Avda   Rigoberta Menchú 3,40.32423,-3.7182,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,21,est_4_230,230.0,bercial,Avda   Comandante José Manuel Ripollés 4,40.32907,-3.7296300000000002,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,22,est_4_231,231.0,carrascal,Avda   Rey Juan Carlos I 85,40.33664,-3.7401800000000005,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,23,est_4_232,232.0,julianbesteiro,Avda   Rey Juan Carlos I 23 A,40.33475,-3.7526599999999997,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,24,est_4_233,233.0,casareloj,Avda   Gibraltar 11,40.3266,-3.7594199999999995,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,25,est_4_234,234.0,hospitalseveroochoa,Avda   Orellana 3,40.32177,-3.7679699999999996,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,26,est_4_235,235.0,leganescentral,Calle  Virgen del Camino 1,40.328990000000005,-3.7715400000000003,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,12,27,est_4_236,236.0,sannicasio,Avda   Mar Mediterráneo SN,40.33616,-3.77587,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
METRO,R,0,est_4_36,36.0,opera,Plaza de Isabel II 9,40.41809,-3.7094199999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,0
ML,1,0,est_10_1,1.0,pinarchamartin,,40.480140000000006,-3.66684,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,1,est_10_2,2.0,fuentemora,,40.48482,-3.66325,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,2,est_10_3,3.0,virgencortijo,,40.48734,-3.6609800000000003,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,3,est_10_4,4.0,antoniosaura,,40.485459999999996,-3.6535300000000004,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,4,est_10_5,5.0,alvarezvillaamil,,40.48905,-3.65136,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,5,est_10_6,6.0,blascoibanez,,40.49368,-3.65584,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,6,est_10_7,7.0,mariatudor,,40.497170000000004,-3.65889,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,7,est_10_8,8.0,palasrey,,40.50544,-3.6650699999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,1,8,est_10_9,9.0,tablas,,40.50824,-3.66932,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,2,0,est_10_10,10.0,coloniajardin,,40.39698,-3.7745599999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,2,4,est_10_14,14.0,somosaguassur,,40.41536,-3.7925199999999997,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,2,10,est_10_21,21.0,avenidaeuropa,,40.43931,-3.79305,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,2,11,est_10_22,22.0,berna,,40.44487,-3.7912,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,3,0,est_10_10,10.0,coloniajardin,,40.39698,-3.7745599999999997,A,http://www.crtm.es,1.0,,Europe/Madrid,2
ML,3,6,est_10_29,29.0,monteprincipe,,40.39792,-3.8358,B1,http://www.crtm.es,1.0,,Europe/Madrid,2
CR,C-1,6,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-1,7,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-1,10,est_90_33,33.0,aeropuertot4,Ctra de Alcobendas a Barajas SN,40.49176,-3.5935599999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-2,17,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-2,18,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-3,11,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-3,12,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-3a,11,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-3a,12,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-4a,8,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-4a,9,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-4b,8,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-4b,9,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-5,8,est_90_1,1.0,aluche,Calle de Valmojado 293,40.38563,-3.76085,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-7,13,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-7,14,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-8,17,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-8,18,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-10,16,est_90_71,71.0,nuevosministerios,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69246,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-10,17,est_90_25,25.0,chamartin,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1.0,,Europe/Madrid,0
CR,C-10,20,est_90_33,33.0,aeropuertot4,Ctra de Alcobendas a Barajas SN,40.49176,-3.5935599999999996,A,http://www.crtm.es,1.0,,Europe/Madrid,0
